#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,IO,IA,GT,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,Temperature
LinuxPCM,2024-12-02T18:32:12.155Z,0.46,0.89,0.52,0.74,3.09,0.02,803.91,1.00,0.56,0.0000,0.0520,0.02,0.01,15452.40,17334.08,4202.53,1.78,44.57,0.92,22.98,70.05,19.80,0.21,0.52,9.43,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.42,0.00,0.00,0.46,0.89,0.52,0.74,3.09,0.02,803.91,1.00,0.56,0.0000,0.0520,0.02,0.01,0.00,0.03,0.00, 0,15452.40,17334.08,4202.53,1.78,44.57,0.92,22.98,70.05,19.80,0.21,0.52,9.43,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.42,24.25,0.00,0.52,1.01,0.52,0.74,3.10,0.00,83.98,1.00,0.68,0.0000,0.0385,69.88,20.99,0.00,0.00,9.13, 1,2181.71,2165.26,4202.53,2.02,50.38,1.04,25.96,0.37,0.63,0.59,0.73,3.08,0.00,160.84,1.00,0.14,0.0000,0.1033,80.51,13.06,0.00,0.18,6.25, 0,1556.95,2484.48,4202.53,1.25,31.33,0.74,18.52,0.37,0.86,0.43,0.74,3.09,0.00,81.24,1.00,0.56,0.0000,0.0527,58.09,28.67,0.00,0.12,13.13,10,1540.21,1795.74,4202.53,1.72,42.89,0.73,18.32,0.43,0.98,0.44,0.74,3.11,0.01,72.97,1.00,0.66,0.0000,0.0402,59.52,28.65,0.84,1.77,9.21, 3,1817.31,1850.76,4202.53,1.96,49.10,0.86,21.62,0.43,0.94,0.46,0.74,3.09,0.00,82.46,1.00,0.62,0.0000,0.0453,62.68,28.19,0.00,0.00,9.13, 1,1820.04,1940.80,4202.53,1.88,46.89,0.87,21.65,0.51,0.76,0.67,0.73,3.07,0.00,163.58,1.00,0.36,0.0000,0.0763,92.35,1.22,0.00,0.18,6.25, 0,2142.53,2832.85,4202.53,1.51,37.82,1.02,25.49,0.54,1.02,0.53,0.73,3.08,0.00,84.43,1.00,0.69,0.0000,0.0371,72.50,14.26,0.00,0.12,13.13,10,2276.40,2234.15,4202.53,2.04,50.95,1.08,27.08,0.50,1.04,0.48,0.74,3.13,0.00,74.42,1.00,0.71,0.0000,0.0351,64.85,23.33,0.84,1.77,9.21, 3,2117.25,2030.04,4202.53,2.09,52.15,1.01,25.19,,33.000
LinuxPCM,2024-12-02T18:32:13.154Z,0.48,0.99,0.49,0.73,3.06,0.03,684.84,1.00,0.65,0.0000,0.0424,0.03,0.01,16154.94,16381.07,4198.32,1.97,49.31,0.96,24.05,66.87,24.96,0.09,0.56,7.52,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.35,0.00,0.00,0.48,0.99,0.49,0.73,3.06,0.03,684.84,1.00,0.65,0.0000,0.0424,0.03,0.01,0.00,0.04,0.00, 0,16154.94,16381.07,4198.32,1.97,49.31,0.96,24.05,66.87,24.96,0.09,0.56,7.52,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.35,24.17,0.00,0.75,1.13,0.66,0.73,3.06,0.00,93.60,1.00,0.75,0.0000,0.0297,91.19,5.30,0.31,0.08,3.12, 1,3155.00,2791.17,4198.32,2.26,56.52,1.50,37.57,0.46,1.00,0.46,0.72,3.03,0.00,83.33,1.00,0.64,0.0000,0.0428,64.34,18.74,0.05,0.26,16.61, 0,1947.24,1949.47,4198.32,2.00,49.94,0.93,23.19,0.40,0.88,0.46,0.74,3.09,0.00,93.29,1.00,0.54,0.0000,0.0549,62.36,28.89,0.00,1.87,6.88, 4,1698.19,1927.82,4198.32,1.76,44.04,0.81,20.23,0.49,1.03,0.47,0.74,3.09,0.01,75.51,1.00,0.69,0.0000,0.0370,63.97,32.53,0.00,0.03,3.47, 3,2038.31,1978.35,4198.32,2.06,51.52,0.97,24.28,0.25,0.68,0.36,0.74,3.09,0.01,84.17,1.00,0.32,0.0000,0.0806,49.47,47.02,0.31,0.08,3.12, 1,1044.89,1529.71,4198.32,1.37,34.15,0.50,12.44,0.39,0.93,0.42,0.72,3.04,0.00,81.99,1.00,0.58,0.0000,0.0498,58.32,24.75,0.05,0.26,16.61, 0,1646.15,1771.47,4198.32,1.86,46.46,0.78,19.60,0.56,1.01,0.55,0.72,3.04,0.00,96.15,1.00,0.66,0.0000,0.0409,76.33,14.92,0.00,1.87,6.88, 4,2348.91,2319.29,4198.32,2.03,50.64,1.12,27.97,0.54,1.08,0.50,0.73,3.07,0.00,76.79,1.00,0.72,0.0000,0.0337,68.94,27.55,0.00,0.03,3.47, 3,2276.25,2113.78,4198.32,2.15,53.84,1.08,27.11,,33.000
LinuxPCM,2024-12-02T18:32:14.155Z,0.47,0.83,0.56,0.74,3.10,0.03,916.31,1.00,0.51,0.0000,0.0584,0.02,0.01,15695.33,18839.99,4203.78,1.67,41.65,0.93,23.34,76.01,17.85,0.02,0.84,5.28,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.46,0.00,0.00,0.47,0.83,0.56,0.74,3.10,0.03,916.31,1.00,0.51,0.0000,0.0584,0.02,0.01,0.00,0.04,0.00, 0,15695.33,18839.99,4203.78,1.67,41.65,0.93,23.34,76.01,17.85,0.02,0.84,5.28,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.46,25.26,0.00,0.51,0.94,0.54,0.73,3.07,0.00,95.65,1.00,0.63,0.0000,0.0448,74.25,22.90,0.03,0.35,2.48, 1,2137.25,2285.09,4203.78,1.87,46.77,1.02,25.42,0.48,0.74,0.64,0.74,3.09,0.00,152.85,1.00,0.36,0.0000,0.0764,87.38,3.37,0.04,0.59,8.61, 0,2001.44,2701.36,4203.78,1.48,37.04,0.95,23.81,0.39,0.81,0.48,0.74,3.11,0.00,100.25,1.00,0.49,0.0000,0.0609,65.42,26.84,0.00,0.00,7.74, 5,1646.54,2036.21,4203.78,1.62,40.43,0.78,19.58,0.41,0.78,0.52,0.74,3.12,0.01,107.78,1.00,0.47,0.0000,0.0633,69.70,25.57,0.00,2.42,2.31, 3,1702.46,2178.09,4203.78,1.56,39.08,0.81,20.25,0.49,0.91,0.53,0.74,3.11,0.01,95.43,1.00,0.61,0.0000,0.0467,71.88,25.26,0.03,0.35,2.48, 1,2042.77,2235.54,4203.78,1.83,45.69,0.97,24.30,0.37,0.64,0.58,0.74,3.10,0.01,150.64,1.00,0.20,0.0000,0.0960,78.99,11.76,0.04,0.59,8.61, 0,1568.46,2447.94,4203.78,1.28,32.04,0.75,18.66,0.56,0.96,0.58,0.74,3.09,0.00,103.34,1.00,0.63,0.0000,0.0440,79.30,12.97,0.00,0.00,7.74, 5,2346.84,2452.76,4203.78,1.91,47.84,1.12,27.91,0.54,0.90,0.60,0.73,3.08,0.00,110.37,1.00,0.59,0.0000,0.0491,81.16,14.11,0.00,2.42,2.31, 3,2249.57,2503.01,4203.78,1.80,44.94,1.07,26.76,,33.000
LinuxPCM,2024-12-02T18:32:15.156Z,0.44,0.91,0.49,0.72,3.01,0.03,748.13,1.00,0.58,0.0000,0.0500,0.02,0.01,14954.33,16420.49,4202.68,1.82,45.54,0.89,22.24,68.04,20.01,0.00,0.02,11.93,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.95,0.00,0.00,0.44,0.91,0.49,0.72,3.01,0.03,748.13,1.00,0.58,0.0000,0.0500,0.02,0.01,0.00,0.03,0.00, 0,14954.33,16420.49,4202.68,1.82,45.54,0.89,22.24,68.04,20.01,0.00,0.02,11.93,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.95,22.79,0.00,0.45,0.95,0.47,0.72,3.04,0.00,80.90,1.00,0.64,0.0000,0.0432,65.21,33.36,0.00,0.07,1.36, 1,1874.68,1981.16,4202.68,1.89,47.31,0.89,22.30,0.54,1.11,0.48,0.72,3.01,0.00,73.98,1.00,0.73,0.0000,0.0328,67.54,11.37,0.00,0.02,21.07, 0,2256.89,2036.85,4202.68,2.22,55.40,1.07,26.85,0.52,0.85,0.61,0.72,3.01,0.00,131.80,1.00,0.49,0.0000,0.0609,84.97,0.27,0.00,0.00,14.76, 4,2165.63,2555.76,4202.68,1.69,42.37,1.03,25.76,0.54,0.99,0.55,0.72,3.03,0.01,92.25,1.00,0.66,0.0000,0.0403,76.16,13.30,0.00,0.00,10.54, 7,2287.29,2307.61,4202.68,1.98,49.56,1.09,27.21,0.58,1.05,0.55,0.72,3.01,0.01,83.46,1.00,0.71,0.0000,0.0344,76.79,21.78,0.00,0.07,1.36, 1,2428.22,2311.88,4202.68,2.10,52.52,1.16,28.88,0.28,0.85,0.33,0.71,3.00,0.00,69.04,1.00,0.50,0.0000,0.0593,45.55,33.36,0.00,0.02,21.07, 0,1165.16,1368.65,4202.68,1.70,42.57,0.55,13.86,0.31,0.63,0.48,0.71,3.00,0.00,127.85,1.00,0.17,0.0000,0.0994,67.69,17.55,0.00,0.00,14.76, 4,1286.30,2029.32,4202.68,1.27,31.69,0.61,15.30,0.35,0.81,0.44,0.72,3.03,0.00,88.84,1.00,0.50,0.0000,0.0596,60.39,29.06,0.00,0.00,10.54, 7,1490.15,1829.26,4202.68,1.63,40.73,0.71,17.72,,33.000
LinuxPCM,2024-12-02T18:32:16.155Z,0.44,0.94,0.47,0.72,3.02,0.05,669.86,1.00,0.62,0.0000,0.0451,0.05,0.03,14838.33,15760.75,4198.69,1.88,47.07,0.88,22.09,65.31,21.39,0.00,0.08,13.23,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.43,0.00,0.00,0.44,0.94,0.47,0.72,3.02,0.05,669.86,1.00,0.62,0.0000,0.0451,0.05,0.03,0.00,0.08,0.00, 0,14838.33,15760.75,4198.69,1.88,47.07,0.88,22.09,65.31,21.39,0.00,0.08,13.23,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.43,22.25,0.00,0.32,0.93,0.34,0.73,3.07,0.01,51.77,1.00,0.68,0.0000,0.0384,47.20,42.42,0.00,0.19,10.20, 4,1349.56,1447.37,4198.69,1.86,46.62,0.64,16.07,0.32,0.88,0.36,0.72,3.02,0.01,72.34,1.00,0.54,0.0000,0.0545,50.17,45.26,0.00,0.00,4.57, 0,1328.01,1516.35,4198.69,1.75,43.79,0.63,15.81,0.53,0.90,0.59,0.71,3.00,0.00,118.37,1.00,0.56,0.0000,0.0527,83.09,1.37,0.00,0.06,15.49, 5,2245.42,2493.37,4198.69,1.80,45.03,1.07,26.74,0.44,0.91,0.48,0.72,3.01,0.01,89.61,1.00,0.59,0.0000,0.0485,67.52,9.75,0.00,0.06,22.67, 4,1847.24,2035.04,4198.69,1.82,45.39,0.88,22.00,0.65,1.20,0.54,0.71,2.99,0.01,57.93,1.00,0.82,0.0000,0.0213,75.55,14.06,0.00,0.19,10.20, 4,2719.46,2258.86,4198.69,2.41,60.20,1.30,32.38,0.69,1.18,0.58,0.72,3.01,0.01,79.39,1.00,0.77,0.0000,0.0275,81.37,14.06,0.00,0.00,4.57, 0,2882.27,2450.42,4198.69,2.35,58.81,1.37,34.32,0.28,0.64,0.44,0.72,3.02,0.00,113.54,1.00,0.21,0.0000,0.0949,61.76,22.70,0.00,0.06,15.49, 5,1196.35,1866.57,4198.69,1.28,32.05,0.57,14.25,0.30,0.75,0.40,0.72,3.03,0.00,86.92,1.00,0.43,0.0000,0.0684,55.80,21.47,0.00,0.06,22.67, 4,1270.01,1692.77,4198.69,1.50,37.51,0.60,15.12,,34.000
LinuxPCM,2024-12-02T18:32:17.155Z,0.47,0.90,0.52,0.71,2.99,0.03,764.91,1.00,0.60,0.0000,0.0483,0.02,0.01,15840.66,17563.46,4198.59,1.80,45.10,0.94,23.58,73.37,21.01,0.00,0.02,5.60,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.56,0.00,0.00,0.47,0.90,0.52,0.71,2.99,0.03,764.91,1.00,0.60,0.0000,0.0483,0.02,0.01,0.00,0.03,0.00, 0,15840.66,17563.46,4198.59,1.80,45.10,0.94,23.58,73.37,21.01,0.00,0.02,5.60,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.56,23.38,0.00,0.40,0.71,0.56,0.71,2.99,0.00,126.33,1.00,0.37,0.0000,0.0753,79.12,9.78,0.00,0.00,11.11, 3,1678.67,2368.59,4198.59,1.42,35.44,0.80,19.99,0.52,1.02,0.51,0.72,3.01,0.00,86.92,1.00,0.67,0.0000,0.0395,71.82,28.18,0.00,0.00,0.00, 0,2197.92,2161.28,4198.59,2.03,50.85,1.05,26.17,0.44,0.94,0.47,0.71,2.99,0.01,78.63,1.00,0.64,0.0000,0.0424,65.73,26.80,0.00,0.09,7.38, 4,1856.09,1966.24,4198.59,1.89,47.20,0.88,22.10,0.45,0.90,0.50,0.70,2.96,0.00,89.29,1.00,0.61,0.0000,0.0471,71.32,24.75,0.00,0.00,3.92, 3,1897.56,2108.92,4198.59,1.80,44.99,0.90,22.60,0.39,0.70,0.56,0.71,2.99,0.00,126.21,1.00,0.36,0.0000,0.0765,78.79,10.10,0.00,0.00,11.11, 3,1648.99,2353.98,4198.59,1.40,35.03,0.79,19.64,0.52,1.02,0.51,0.71,3.00,0.01,86.87,1.00,0.67,0.0000,0.0396,71.66,28.34,0.00,0.00,0.00, 0,2194.94,2150.13,4198.59,2.04,51.04,1.05,26.14,0.53,1.01,0.52,0.71,3.00,0.00,80.21,1.00,0.70,0.0000,0.0361,73.06,19.47,0.00,0.09,7.38, 4,2220.16,2190.28,4198.59,2.03,50.68,1.06,26.44,0.51,0.95,0.54,0.71,3.00,0.00,90.44,1.00,0.65,0.0000,0.0421,75.42,20.65,0.00,0.00,3.92, 3,2146.33,2264.04,4198.59,1.90,47.40,1.02,25.56,,33.000
LinuxPCM,2024-12-02T18:32:18.166Z,0.50,1.02,0.49,0.71,2.98,0.03,639.22,1.00,0.68,0.0000,0.0382,0.02,0.01,16745.41,16461.75,4202.93,2.03,50.86,0.99,24.87,68.89,27.34,0.04,0.51,3.22,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.79,0.00,0.00,0.50,1.02,0.49,0.71,2.98,0.03,639.22,1.00,0.68,0.0000,0.0382,0.02,0.01,0.00,0.04,0.00, 0,16745.41,16461.75,4202.93,2.03,50.86,0.99,24.87,68.89,27.34,0.04,0.51,3.22,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.79,23.59,0.00,0.42,0.97,0.44,0.71,2.98,0.01,72.34,1.00,0.66,0.0000,0.0408,61.37,24.26,0.13,2.05,12.19, 2,1773.34,1828.57,4202.93,1.94,48.49,0.84,21.10,0.51,1.04,0.49,0.71,3.00,0.01,82.11,1.00,0.68,0.0000,0.0381,69.35,30.65,0.00,0.00,0.00, 0,2154.69,2079.10,4202.93,2.07,51.82,1.03,25.63,0.41,0.95,0.43,0.71,2.98,0.00,78.37,1.00,0.62,0.0000,0.0456,61.00,39.00,0.00,0.00,0.00, 4,1719.23,1819.12,4202.93,1.89,47.25,0.82,20.45,0.49,0.98,0.50,0.70,2.95,0.00,83.52,1.00,0.66,0.0000,0.0409,70.71,28.57,0.02,0.00,0.70, 3,2044.32,2087.65,4202.93,1.96,48.96,0.97,24.32,0.44,0.99,0.44,0.71,2.96,0.00,73.13,1.00,0.67,0.0000,0.0394,62.83,22.96,0.12,2.03,12.07, 3,1856.09,1883.12,4202.93,1.97,49.28,0.87,21.85,0.54,1.06,0.51,0.71,3.00,0.00,82.74,1.00,0.70,0.0000,0.0364,71.79,28.21,0.00,0.00,0.00, 0,2275.95,2155.78,4202.93,2.11,52.79,1.08,27.08,0.65,1.12,0.58,0.71,2.99,0.00,82.78,1.00,0.75,0.0000,0.0305,81.00,19.00,0.00,0.00,0.00, 4,2717.39,2422.43,4202.93,2.24,56.09,1.29,32.33,0.52,1.01,0.52,0.71,2.99,0.00,84.23,1.00,0.68,0.0000,0.0382,73.16,26.11,0.02,0.00,0.70, 3,2204.41,2185.98,4202.93,2.02,50.42,1.05,26.22,,33.000
LinuxPCM,2024-12-02T18:32:19.155Z,0.48,0.96,0.49,0.72,3.02,0.03,711.03,1.00,0.63,0.0000,0.0446,0.02,0.01,15930.50,16540.46,4196.12,1.93,48.16,0.95,23.76,68.64,23.81,0.00,0.34,7.21,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.70,0.00,0.00,0.48,0.96,0.49,0.72,3.02,0.03,711.03,1.00,0.63,0.0000,0.0446,0.02,0.01,0.00,0.04,0.00, 0,15930.50,16540.46,4196.12,1.93,48.16,0.95,23.76,68.64,23.81,0.00,0.34,7.21,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.70,23.53,0.00,0.49,0.95,0.51,0.71,3.00,0.00,90.04,1.00,0.63,0.0000,0.0441,71.63,20.62,0.00,0.00,7.75, 2,2043.47,2145.84,4196.12,1.90,47.61,0.97,24.35,0.55,0.96,0.57,0.72,3.02,0.01,110.92,1.00,0.60,0.0000,0.0481,80.07,15.69,0.00,1.14,3.10, 0,2305.11,2412.18,4196.12,1.91,47.78,1.10,27.47,0.54,1.07,0.50,0.72,3.02,0.00,78.46,1.00,0.71,0.0000,0.0349,69.34,30.66,0.00,0.00,0.00, 4,2246.09,2093.62,4196.12,2.15,53.64,1.07,26.76,0.65,1.12,0.58,0.72,3.01,0.01,82.42,1.00,0.75,0.0000,0.0301,81.40,0.41,0.02,0.21,17.97, 5,2738.97,2447.87,4196.12,2.24,55.95,1.31,32.64,0.44,0.91,0.48,0.72,3.02,0.00,88.76,1.00,0.59,0.0000,0.0489,67.01,25.16,0.00,0.00,7.83, 2,1815.78,1998.73,4196.12,1.82,45.42,0.87,21.87,0.43,0.86,0.50,0.72,3.04,0.00,108.66,1.00,0.49,0.0000,0.0605,69.07,26.70,0.00,1.14,3.10, 0,1797.16,2101.07,4196.12,1.71,42.77,0.86,21.41,0.54,1.08,0.50,0.72,3.03,0.00,78.51,1.00,0.71,0.0000,0.0345,69.99,30.01,0.00,0.00,0.00, 4,2276.90,2115.90,4196.12,2.15,53.80,1.09,27.13,0.17,0.58,0.29,0.72,3.02,0.00,73.26,1.00,0.13,0.0000,0.1036,40.58,41.22,0.02,0.21,17.97, 5,707.03,1225.27,4196.12,1.15,28.85,0.34,8.42,,33.000
LinuxPCM,2024-12-02T18:32:20.155Z,0.48,0.92,0.52,0.72,3.02,0.04,750.09,1.00,0.61,0.0000,0.0467,0.03,0.01,16076.98,17410.84,4202.70,1.85,46.17,0.96,23.91,72.13,21.77,0.00,0.00,6.10,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.99,0.00,0.00,0.48,0.92,0.52,0.72,3.02,0.04,750.09,1.00,0.61,0.0000,0.0467,0.03,0.01,0.00,0.04,0.00, 0,16076.98,17410.84,4202.70,1.85,46.17,0.96,23.91,72.13,21.77,0.00,0.00,6.10,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.99,23.83,0.00,0.47,0.97,0.48,0.72,3.03,0.00,78.09,1.00,0.67,0.0000,0.0398,66.51,27.16,0.00,0.00,6.33, 2,1961.31,2019.50,4202.70,1.94,48.56,0.93,23.33,0.49,0.94,0.52,0.72,3.04,0.00,105.62,1.00,0.57,0.0000,0.0509,72.56,23.02,0.00,0.00,4.41, 0,2076.00,2204.27,4202.70,1.88,47.09,0.99,24.70,0.44,1.03,0.43,0.71,3.00,0.01,58.69,1.00,0.73,0.0000,0.0319,59.63,40.37,0.00,0.00,0.00, 3,1838.63,1789.94,4202.70,2.05,51.36,0.87,21.87,0.44,0.74,0.60,0.72,3.01,0.00,131.22,1.00,0.41,0.0000,0.0710,83.08,3.26,0.00,0.00,13.65, 4,1848.20,2503.19,4202.70,1.48,36.92,0.88,21.99,0.50,1.00,0.50,0.71,3.00,0.01,78.77,1.00,0.69,0.0000,0.0373,70.18,23.49,0.00,0.00,6.33, 2,2113.78,2103.52,4202.70,2.01,50.24,1.01,25.15,0.49,0.94,0.52,0.72,3.02,0.00,105.42,1.00,0.57,0.0000,0.0514,72.49,23.10,0.00,0.00,4.41, 0,2051.65,2188.86,4202.70,1.87,46.87,0.98,24.41,0.67,1.18,0.57,0.72,3.02,0.00,63.16,1.00,0.81,0.0000,0.0225,78.73,21.27,0.00,0.00,0.00, 3,2809.34,2376.33,4202.70,2.36,59.11,1.34,33.42,0.33,0.62,0.53,0.72,3.01,0.00,129.12,1.00,0.22,0.0000,0.0937,73.83,12.52,0.00,0.00,13.65, 4,1378.08,2225.22,4202.70,1.24,30.96,0.66,16.40,,33.000
LinuxPCM,2024-12-02T18:32:21.155Z,0.46,0.87,0.53,0.73,3.05,0.02,827.02,1.00,0.55,0.0000,0.0537,0.02,0.01,15398.49,17730.24,4198.62,1.74,43.42,0.92,22.92,72.60,19.09,0.00,0.03,8.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.16,0.00,0.00,0.46,0.87,0.53,0.73,3.05,0.02,827.02,1.00,0.55,0.0000,0.0537,0.02,0.01,0.00,0.02,0.00, 0,15398.49,17730.24,4198.62,1.74,43.42,0.92,22.92,72.60,19.09,0.00,0.03,8.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.16,23.97,0.00,0.40,0.70,0.57,0.73,3.08,0.00,125.25,1.00,0.37,0.0000,0.0754,77.40,14.71,0.00,0.00,7.89, 1,1662.04,2383.86,4198.62,1.39,34.86,0.79,19.79,0.69,1.14,0.61,0.72,3.03,0.00,85.37,1.00,0.75,0.0000,0.0294,83.88,7.53,0.00,0.12,8.47, 0,2908.18,2543.18,4198.62,2.29,57.18,1.39,34.63,0.35,0.67,0.53,0.73,3.06,0.00,131.81,1.00,0.26,0.0000,0.0886,73.04,26.91,0.00,0.00,0.05, 4,1487.59,2230.78,4198.62,1.33,33.34,0.71,17.72,0.36,0.92,0.39,0.72,3.04,0.01,70.52,1.00,0.61,0.0000,0.0471,53.59,29.68,0.00,0.00,16.73, 4,1496.80,1625.82,4198.62,1.84,46.03,0.71,17.82,0.46,0.76,0.61,0.72,3.04,0.00,126.75,1.00,0.46,0.0000,0.0652,83.92,8.19,0.00,0.00,7.89, 1,1944.45,2548.91,4198.62,1.53,38.14,0.93,23.16,0.26,0.75,0.34,0.73,3.08,0.00,77.05,1.00,0.40,0.0000,0.0719,46.36,45.05,0.00,0.12,8.47, 0,1071.50,1429.60,4198.62,1.50,37.48,0.51,12.76,0.64,0.91,0.70,0.73,3.05,0.00,137.17,1.00,0.58,0.0000,0.0509,96.71,3.24,0.00,0.00,0.05, 4,2696.65,2951.25,4198.62,1.83,45.69,1.28,32.11,0.51,1.06,0.48,0.73,3.06,0.00,73.08,1.00,0.71,0.0000,0.0343,65.88,17.39,0.00,0.00,16.73, 4,2131.26,2016.83,4198.62,2.11,52.84,1.02,25.38,,33.000
