#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,IO,IA,GT,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,Temperature
LinuxPCM,2024-12-02T18:28:40.170Z,0.42,1.29,0.33,0.86,3.61,0.02,305.10,1.00,0.82,0.0000,0.0216,0.02,0.01,14129.37,10947.50,4198.21,2.58,64.53,0.84,21.03,37.96,24.31,0.03,1.48,36.22,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.51,0.00,0.00,0.42,1.29,0.33,0.86,3.61,0.02,305.10,1.00,0.82,0.0000,0.0216,0.02,0.01,0.00,0.03,0.00, 0,14129.37,10947.50,4198.21,2.58,64.53,0.84,21.03,37.96,24.31,0.03,1.48,36.22,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.51,26.32,0.00,0.55,1.67,0.33,0.86,3.60,0.00,10.73,1.00,0.96,0.0000,0.0047,38.32,41.28,0.00,0.00,20.40, 5,2303.98,1379.19,4198.21,3.34,83.53,1.10,27.44,0.44,1.18,0.37,0.85,3.59,0.00,56.20,1.00,0.75,0.0000,0.0304,43.78,25.67,0.05,0.79,29.70, 0,1851.49,1569.36,4198.21,2.36,58.99,0.88,22.05,0.21,0.96,0.21,0.85,3.56,0.00,40.73,1.00,0.60,0.0000,0.0473,25.06,31.83,0.07,5.08,37.96,14,860.81,892.59,4198.21,1.93,48.22,0.41,10.25,0.27,1.05,0.26,0.86,3.61,0.00,40.82,1.00,0.70,0.0000,0.0358,30.02,13.12,0.00,0.06,56.80,13,1139.60,1081.68,4198.21,2.11,52.68,0.54,13.57,0.59,1.67,0.36,0.87,3.65,0.00,11.33,1.00,0.96,0.0000,0.0045,41.09,38.51,0.00,0.00,20.40, 5,2497.62,1498.12,4198.21,3.33,83.36,1.19,29.75,0.49,1.21,0.40,0.86,3.59,0.00,57.20,1.00,0.77,0.0000,0.0279,47.18,22.27,0.05,0.79,29.70, 0,2051.85,1695.29,4198.21,2.42,60.52,0.98,24.44,0.54,1.31,0.42,0.86,3.61,0.00,47.16,1.00,0.83,0.0000,0.0206,48.44,8.45,0.07,5.08,37.96,14,2284.28,1748.59,4198.21,2.61,65.32,1.09,27.20,0.27,1.05,0.26,0.87,3.63,0.00,40.94,1.00,0.70,0.0000,0.0359,29.80,13.34,0.00,0.06,56.80,13,1139.73,1082.67,4198.21,2.11,52.64,0.54,13.57,,33.000
LinuxPCM,2024-12-02T18:28:41.171Z,0.43,1.12,0.38,0.87,3.66,0.06,465.67,1.00,0.73,0.0000,0.0322,0.05,0.02,14482.28,12923.44,4202.47,2.24,56.03,0.86,21.54,44.13,21.69,0.10,0.17,33.90,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.04,0.00,0.00,0.43,1.12,0.38,0.87,3.66,0.06,465.67,1.00,0.73,0.0000,0.0322,0.05,0.02,0.00,0.07,0.00, 0,14482.28,12923.44,4202.47,2.24,56.03,0.86,21.54,44.13,21.69,0.10,0.17,33.90,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.04,27.88,0.00,0.01,0.56,0.01,0.88,3.70,0.02,0.16,0.89,0.66,0.0005,0.0047,1.61,82.50,0.00,0.28,15.61, 2,33.29,59.87,4202.47,1.11,27.81,0.02,0.40,0.44,0.99,0.44,0.88,3.69,0.00,86.61,1.00,0.61,0.0000,0.0472,50.19,15.70,0.00,0.00,34.11, 0,1833.82,1853.54,4202.47,1.98,49.47,0.87,21.82,0.27,0.83,0.33,0.86,3.63,0.00,68.74,1.00,0.50,0.0000,0.0603,37.95,7.22,0.40,0.32,54.11,13,1139.60,1376.75,4202.47,1.66,41.39,0.54,13.56,0.33,0.94,0.35,0.87,3.63,0.00,64.32,1.00,0.61,0.0000,0.0466,40.40,27.72,0.01,0.09,31.77, 5,1380.40,1468.72,4202.47,1.88,46.99,0.66,16.42,1.18,1.66,0.72,0.87,3.64,0.03,22.55,1.00,0.96,0.0000,0.0045,82.41,1.71,0.00,0.28,15.61, 2,4974.74,3005.11,4202.47,3.31,82.77,2.37,59.19,0.41,0.96,0.42,0.88,3.69,0.00,86.05,1.00,0.58,0.0000,0.0503,48.28,17.61,0.00,0.00,34.11, 0,1710.50,1780.14,4202.47,1.92,48.04,0.81,20.35,0.27,0.82,0.33,0.87,3.63,0.00,68.71,1.00,0.50,0.0000,0.0602,38.08,7.09,0.40,0.32,54.11,13,1140.63,1384.53,4202.47,1.65,41.19,0.54,13.57,0.54,1.14,0.47,0.88,3.68,0.00,68.54,1.00,0.75,0.0000,0.0302,54.12,14.00,0.01,0.09,31.77, 5,2269.31,1994.79,4202.47,2.28,56.88,1.08,27.00,,33.000
LinuxPCM,2024-12-02T18:28:42.170Z,0.47,1.36,0.35,0.85,3.58,0.02,296.71,1.00,0.84,0.0000,0.0187,0.02,0.01,15841.92,11643.97,4198.21,2.72,68.03,0.94,23.58,40.70,28.44,0.00,0.09,30.78,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.78,0.00,0.00,0.47,1.36,0.35,0.85,3.58,0.02,296.71,1.00,0.84,0.0000,0.0187,0.02,0.01,0.00,0.03,0.00, 0,15841.92,11643.97,4198.21,2.72,68.03,0.94,23.58,40.70,28.44,0.00,0.09,30.78,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.78,27.60,0.00,0.03,1.38,0.02,0.84,3.52,0.01,0.78,0.99,0.95,0.0001,0.0057,2.84,72.95,0.00,0.11,24.10, 3,137.30,99.86,4198.21,2.75,68.75,0.07,1.64,0.74,1.20,0.62,0.85,3.58,0.00,95.17,1.00,0.74,0.0000,0.0305,72.64,17.94,0.00,0.00,9.42, 0,3121.89,2598.04,4198.21,2.40,60.08,1.49,37.18,0.15,1.12,0.13,0.83,3.50,0.00,20.24,1.00,0.73,0.0000,0.0320,16.09,34.95,0.00,0.13,48.82, 4,632.42,563.66,4198.21,2.24,56.10,0.30,7.53,0.49,1.48,0.33,0.86,3.59,0.00,22.56,1.00,0.91,0.0000,0.0111,38.23,20.90,0.00,0.10,40.78, 3,2036.43,1373.41,4198.21,2.97,74.14,0.97,24.25,1.04,1.67,0.62,0.85,3.58,0.00,19.91,1.00,0.96,0.0000,0.0046,73.33,2.46,0.00,0.11,24.10, 3,4370.31,2622.76,4198.21,3.33,83.31,2.08,52.05,0.44,1.00,0.44,0.86,3.59,0.00,89.70,1.00,0.60,0.0000,0.0482,51.58,39.00,0.00,0.00,9.42, 0,1862.17,1853.66,4198.21,2.01,50.23,0.89,22.18,0.54,1.47,0.37,0.85,3.57,0.00,27.88,1.00,0.90,0.0000,0.0122,43.39,7.66,0.00,0.13,48.82, 4,2276.81,1547.03,4198.21,2.94,73.59,1.08,27.12,0.33,1.43,0.23,0.85,3.59,0.00,20.49,1.00,0.88,0.0000,0.0146,27.50,31.63,0.00,0.10,40.78, 3,1404.59,985.56,4198.21,2.85,71.26,0.67,16.73,,33.000
LinuxPCM,2024-12-02T18:28:43.170Z,0.49,1.22,0.40,0.87,3.65,0.03,415.58,1.00,0.79,0.0000,0.0254,0.02,0.01,16374.44,13379.98,4198.31,2.45,61.19,0.98,24.38,45.88,26.15,0.01,0.64,27.31,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.35,0.00,0.00,0.49,1.22,0.40,0.87,3.65,0.03,415.58,1.00,0.79,0.0000,0.0254,0.02,0.01,0.00,0.03,0.00, 0,16374.44,13379.98,4198.31,2.45,61.19,0.98,24.38,45.88,26.15,0.01,0.64,27.31,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.35,30.16,0.00,0.32,1.55,0.21,0.86,3.60,0.01,10.00,1.00,0.94,0.0000,0.0075,23.99,57.37,0.00,0.52,18.12, 0,1332.46,862.10,4198.31,3.09,77.28,0.63,15.87,0.29,0.71,0.41,0.87,3.66,0.00,106.39,1.00,0.28,0.0000,0.0863,47.30,21.08,0.04,2.05,29.52, 9,1232.98,1728.36,4198.31,1.43,35.67,0.59,14.68,0.55,1.16,0.48,0.87,3.67,0.00,66.06,1.00,0.76,0.0000,0.0284,54.73,26.18,0.00,0.00,19.09, 4,2327.72,2007.75,4198.31,2.32,57.97,1.11,27.72,0.74,1.57,0.47,0.88,3.68,0.00,24.58,1.00,0.93,0.0000,0.0079,54.10,3.40,0.00,0.00,42.50, 2,3125.08,1990.11,4198.31,3.14,78.52,1.49,37.22,0.85,1.63,0.52,0.87,3.66,0.00,20.05,1.00,0.95,0.0000,0.0056,59.65,21.71,0.00,0.52,18.12, 0,3553.01,2183.18,4198.31,3.25,81.37,1.69,42.31,0.54,0.97,0.56,0.86,3.63,0.00,111.14,1.00,0.59,0.0000,0.0487,64.82,3.57,0.04,2.05,29.52, 9,2282.89,2352.88,4198.31,1.94,48.51,1.09,27.19,0.53,1.14,0.47,0.86,3.61,0.00,65.65,1.00,0.75,0.0000,0.0293,54.26,26.65,0.00,0.00,19.09, 4,2237.54,1958.92,4198.31,2.28,57.11,1.07,26.65,0.07,0.95,0.07,0.86,3.60,0.00,11.71,1.00,0.65,0.0000,0.0414,8.24,49.26,0.00,0.00,42.51, 2,282.75,296.69,4198.31,1.91,47.65,0.13,3.37,,33.000
LinuxPCM,2024-12-02T18:28:44.171Z,0.42,1.40,0.30,0.87,3.64,0.02,211.42,1.00,0.87,0.0000,0.0150,0.02,0.01,14057.55,10042.23,4203.21,2.80,69.99,0.84,20.90,34.44,26.22,0.02,0.69,38.63,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.61,0.00,0.00,0.42,1.40,0.30,0.87,3.64,0.02,211.42,1.00,0.87,0.0000,0.0150,0.02,0.01,0.00,0.03,0.00, 0,14057.55,10042.23,4203.21,2.80,69.99,0.84,20.90,34.44,26.22,0.02,0.69,38.63,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.61,26.46,0.00,0.63,1.23,0.52,0.87,3.64,0.00,62.39,1.00,0.80,0.0000,0.0234,59.53,26.03,0.00,0.00,14.44, 1,2668.98,2170.75,4203.21,2.46,61.48,1.27,31.75,0.49,1.43,0.34,0.84,3.54,0.01,30.37,1.00,0.88,0.0000,0.0149,40.37,2.12,0.07,2.16,55.27,10,2042.03,1428.95,4203.21,2.86,71.45,0.97,24.29,0.28,1.59,0.18,0.85,3.57,0.00,7.72,1.00,0.94,0.0000,0.0066,20.68,26.22,0.00,0.50,52.60, 0,1172.23,738.43,4203.21,3.17,79.37,0.56,13.94,0.98,1.68,0.58,0.87,3.67,0.00,18.72,1.00,0.96,0.0000,0.0045,66.94,0.72,0.00,0.11,32.23, 0,4115.48,2456.48,4203.21,3.35,83.77,1.96,48.96,0.50,1.15,0.44,0.87,3.66,0.00,59.82,1.00,0.76,0.0000,0.0282,50.21,35.35,0.00,0.00,14.44, 1,2118.29,1840.10,4203.21,2.30,57.56,1.01,25.20,0.07,0.77,0.09,0.86,3.63,0.00,22.46,1.00,0.35,0.0000,0.0764,10.50,32.00,0.07,2.16,55.27,10,293.95,381.27,4203.21,1.54,38.55,0.14,3.50,0.39,1.62,0.24,0.90,3.76,0.00,9.89,1.00,0.95,0.0000,0.0060,26.94,19.96,0.00,0.50,52.60, 0,1641.75,1013.66,4203.21,3.24,80.98,0.78,19.53,0.00,0.38,0.00,0.86,3.63,0.00,0.03,0.88,0.72,0.0008,0.0070,0.35,67.31,0.00,0.11,32.23, 0,4.84,12.60,4203.21,0.77,19.19,0.00,0.06,,33.000
LinuxPCM,2024-12-02T18:28:45.170Z,0.51,1.36,0.37,0.87,3.64,0.02,302.64,1.00,0.85,0.0000,0.0177,0.02,0.01,17071.85,12576.57,4198.11,2.71,67.87,1.02,25.42,43.23,30.57,0.00,0.30,25.90,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.56,0.00,0.00,0.51,1.36,0.37,0.87,3.64,0.02,302.64,1.00,0.85,0.0000,0.0177,0.02,0.01,0.00,0.03,0.00, 0,17071.85,12576.57,4198.11,2.71,67.87,1.02,25.42,43.23,30.57,0.00,0.30,25.90,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.56,30.36,0.00,0.59,1.20,0.49,0.87,3.66,0.00,61.75,1.00,0.79,0.0000,0.0248,56.48,13.37,0.00,0.60,29.55, 0,2490.32,2067.26,4198.11,2.41,60.23,1.19,29.66,0.65,1.39,0.47,0.85,3.58,0.00,48.42,1.00,0.85,0.0000,0.0178,55.00,0.65,0.00,0.10,44.26, 0,2727.32,1968.65,4198.11,2.77,69.27,1.30,32.48,0.54,1.41,0.39,0.87,3.67,0.00,36.24,1.00,0.87,0.0000,0.0159,44.17,43.24,0.00,0.32,12.27, 2,2278.56,1618.65,4198.11,2.82,70.38,1.09,27.14,1.14,1.68,0.68,0.86,3.63,0.00,22.18,1.00,0.96,0.0000,0.0046,78.49,3.80,0.00,0.18,17.53, 1,4773.97,2849.30,4198.11,3.35,83.77,2.27,56.86,0.32,0.97,0.33,0.87,3.66,0.00,56.41,1.00,0.64,0.0000,0.0425,37.55,32.29,0.00,0.60,29.55, 0,1326.61,1374.26,4198.11,1.93,48.27,0.63,15.80,0.08,0.64,0.13,0.87,3.65,0.00,37.54,1.00,0.10,0.0000,0.1054,15.28,40.36,0.00,0.10,44.26, 0,356.14,558.21,4198.11,1.28,31.90,0.17,4.24,0.69,1.45,0.48,0.87,3.64,0.00,39.08,1.00,0.89,0.0000,0.0135,54.94,32.48,0.00,0.32,12.27, 2,2897.93,1999.14,4198.11,2.90,72.48,1.38,34.51,0.05,1.57,0.03,0.86,3.60,0.00,1.02,1.00,0.96,0.0000,0.0046,3.92,78.37,0.00,0.18,17.53, 1,221.00,141.08,4198.11,3.13,78.32,0.11,2.63,,33.000
LinuxPCM,2024-12-02T18:28:46.174Z,0.45,1.38,0.32,0.86,3.60,0.06,239.83,1.00,0.87,0.0000,0.0159,0.04,0.02,15057.26,10879.90,4217.08,2.77,69.20,0.89,22.32,37.67,27.70,0.04,1.26,33.33,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.33,0.00,0.00,0.45,1.38,0.32,0.86,3.60,0.06,239.83,1.00,0.87,0.0000,0.0159,0.04,0.02,0.00,0.06,0.00, 1,15057.26,10879.90,4217.08,2.77,69.20,0.89,22.32,37.67,27.70,0.04,1.26,33.33,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.33,27.10,0.00,0.30,1.18,0.26,0.87,3.64,0.01,33.45,1.00,0.78,0.0000,0.0263,29.60,31.77,0.00,0.00,38.63, 1,1273.82,1082.03,4217.08,2.35,58.86,0.60,15.10,0.30,1.18,0.25,0.86,3.59,0.00,35.96,1.00,0.76,0.0000,0.0286,29.51,28.62,0.14,3.68,38.05, 9,1258.25,1064.53,4217.08,2.36,59.10,0.60,14.92,0.63,1.41,0.44,0.86,3.62,0.01,40.05,1.00,0.87,0.0000,0.0152,51.44,9.45,0.02,1.00,38.09,12,2642.99,1870.85,4217.08,2.83,70.64,1.25,31.34,1.16,1.67,0.70,0.86,3.62,0.00,22.21,1.00,0.96,0.0000,0.0045,80.74,0.34,0.00,0.37,18.54, 6,4896.15,2931.77,4217.08,3.34,83.50,2.32,58.05,0.52,1.35,0.38,0.86,3.62,0.00,37.31,1.00,0.86,0.0000,0.0171,44.70,16.68,0.00,0.00,38.63, 1,2183.56,1622.87,4217.08,2.69,67.27,1.04,25.89,0.46,1.31,0.35,0.83,3.48,0.01,38.94,1.00,0.83,0.0000,0.0200,42.31,15.82,0.14,3.68,38.05, 9,1944.01,1478.42,4217.08,2.63,65.75,0.92,23.05,0.20,1.05,0.19,0.85,3.58,0.02,31.86,1.00,0.68,0.0000,0.0374,22.51,38.37,0.02,1.00,38.09,12,851.17,809.96,4217.08,2.10,52.54,0.40,10.09,0.00,0.38,0.00,0.86,3.62,0.01,0.07,0.90,0.34,0.0008,0.0092,0.54,80.55,0.00,0.37,18.54, 6,7.31,19.49,4217.08,0.75,18.76,0.00,0.09,,33.000
LinuxPCM,2024-12-02T18:28:47.175Z,0.47,1.27,0.37,0.85,3.58,0.03,356.95,1.00,0.81,0.0000,0.0225,0.02,0.01,15836.92,12453.33,4202.17,2.54,63.59,0.94,23.56,43.44,28.02,0.04,1.77,26.73,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.56,0.00,0.00,0.47,1.27,0.37,0.85,3.58,0.03,356.95,1.00,0.81,0.0000,0.0225,0.02,0.01,0.00,0.04,0.00, 1,15836.92,12453.33,4202.17,2.54,63.59,0.94,23.56,43.44,28.02,0.04,1.77,26.73,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.56,28.36,0.00,0.52,1.08,0.49,0.86,3.61,0.00,76.41,1.00,0.71,0.0000,0.0348,56.46,20.56,0.02,0.29,22.67, 1,2194.34,2039.94,4202.17,2.15,53.78,1.04,26.11,0.34,1.04,0.33,0.85,3.58,0.00,62.32,1.00,0.64,0.0000,0.0435,38.51,40.86,0.09,0.79,19.76, 9,1431.94,1380.62,4202.17,2.07,51.86,0.68,17.04,0.63,1.46,0.43,0.85,3.57,0.00,32.26,1.00,0.90,0.0000,0.0122,50.67,2.13,0.07,5.78,41.35, 5,2641.91,1808.84,4202.17,2.92,73.03,1.26,31.44,1.08,1.67,0.65,0.85,3.58,0.00,20.79,1.00,0.96,0.0000,0.0046,76.20,0.43,0.00,0.25,23.12, 9,4550.64,2725.86,4202.17,3.34,83.47,2.17,54.15,0.44,1.01,0.44,0.87,3.64,0.00,74.81,1.00,0.66,0.0000,0.0405,50.32,26.70,0.02,0.29,22.67, 1,1849.05,1833.90,4202.17,2.02,50.41,0.88,22.00,0.69,1.29,0.54,0.84,3.53,0.00,68.87,1.00,0.80,0.0000,0.0237,63.92,15.44,0.09,0.79,19.76, 9,2905.83,2257.59,4202.17,2.57,64.36,1.38,34.58,0.06,0.66,0.09,0.85,3.56,0.01,21.44,1.00,0.28,0.0000,0.0829,11.05,41.75,0.07,5.78,41.35, 5,258.70,393.04,4202.17,1.32,32.91,0.12,3.08,0.00,0.33,0.00,0.86,3.61,0.00,0.04,0.88,0.34,0.0009,0.0084,0.37,76.26,0.00,0.25,23.12, 9,4.51,13.54,4202.17,0.67,16.66,0.00,0.05,,33.000
LinuxPCM,2024-12-02T18:28:48.175Z,0.44,1.55,0.29,0.85,3.55,0.03,141.49,1.00,0.92,0.0000,0.0096,0.02,0.01,14813.35,9585.84,4202.51,3.09,77.27,0.88,22.03,33.73,29.78,0.01,0.42,36.06,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.70,0.00,0.00,0.44,1.55,0.29,0.85,3.55,0.03,141.49,1.00,0.92,0.0000,0.0096,0.02,0.01,0.00,0.03,0.00, 0,14813.35,9585.84,4202.51,3.09,77.27,0.88,22.03,33.73,29.78,0.01,0.42,36.06,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.70,25.54,0.00,0.24,1.64,0.14,0.84,3.52,0.01,4.70,1.00,0.96,0.0000,0.0047,17.28,37.13,0.04,0.41,45.14, 0,997.69,608.45,4202.51,3.28,81.99,0.47,11.87,0.30,1.46,0.21,0.84,3.52,0.00,18.11,1.00,0.88,0.0000,0.0144,24.58,36.64,0.02,0.08,38.69,11,1261.21,866.19,4202.51,2.91,72.80,0.60,15.01,0.33,1.30,0.25,0.85,3.56,0.00,30.81,1.00,0.81,0.0000,0.0221,30.05,30.06,0.00,0.38,39.51, 2,1394.64,1070.88,4202.51,2.60,65.12,0.66,16.59,1.09,1.67,0.65,0.84,3.53,0.00,21.02,1.00,0.96,0.0000,0.0046,77.89,0.38,0.00,0.82,20.91, 5,4597.97,2751.90,4202.51,3.34,83.54,2.19,54.71,0.53,1.67,0.32,0.86,3.61,0.00,10.13,1.00,0.96,0.0000,0.0046,36.95,17.46,0.04,0.41,45.14, 0,2224.69,1335.31,4202.51,3.33,83.30,1.06,26.47,0.54,1.55,0.35,0.84,3.53,0.00,22.80,1.00,0.92,0.0000,0.0100,41.54,19.68,0.02,0.08,38.69,11,2275.67,1465.98,4202.51,3.10,77.62,1.08,27.08,0.49,1.40,0.35,0.85,3.58,0.00,33.82,1.00,0.86,0.0000,0.0165,40.86,19.25,0.00,0.38,39.51, 2,2045.71,1463.76,4202.51,2.80,69.88,0.97,24.34,0.00,0.67,0.01,0.85,3.56,0.01,0.11,0.94,0.90,0.0004,0.0068,0.66,77.61,0.00,0.82,20.91, 5,15.76,23.38,4202.51,1.35,33.70,0.01,0.19,,33.000
LinuxPCM,2024-12-02T18:28:49.175Z,0.56,1.59,0.35,0.83,3.49,0.02,133.08,1.00,0.94,0.0000,0.0071,0.02,0.01,18728.58,11759.94,4198.17,3.19,79.63,1.12,27.88,42.11,38.71,0.04,0.79,18.35,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.68,0.00,0.00,0.56,1.59,0.35,0.83,3.49,0.02,133.08,1.00,0.94,0.0000,0.0071,0.02,0.01,0.00,0.04,0.00, 0,18728.58,11759.94,4198.17,3.19,79.63,1.12,27.88,42.11,38.71,0.04,0.79,18.35,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.68,29.49,0.00,0.24,1.62,0.15,0.82,3.45,0.01,4.59,1.00,0.96,0.0000,0.0046,17.93,64.85,0.15,2.91,14.15, 0,1004.55,619.01,4198.17,3.25,81.14,0.48,11.96,0.54,1.47,0.37,0.84,3.52,0.00,29.09,1.00,0.89,0.0000,0.0128,44.04,35.51,0.00,0.00,20.44, 9,2276.25,1548.35,4198.17,2.94,73.51,1.08,27.11,0.53,1.58,0.34,0.82,3.46,0.00,15.44,1.00,0.94,0.0000,0.0069,40.86,37.34,0.00,0.09,21.71, 4,2236.68,1411.95,4198.17,3.17,79.21,1.07,26.64,1.15,1.67,0.69,0.83,3.50,0.00,21.94,1.00,0.96,0.0000,0.0045,82.37,0.37,0.00,0.15,17.11, 2,4822.11,2879.50,4198.17,3.35,83.73,2.30,57.43,0.90,1.67,0.54,0.83,3.50,0.00,17.17,1.00,0.96,0.0000,0.0045,64.86,17.92,0.15,2.91,14.15, 0,3774.91,2266.88,4198.17,3.33,83.26,1.80,44.96,0.54,1.47,0.37,0.82,3.44,0.00,28.95,1.00,0.89,0.0000,0.0127,45.04,34.51,0.00,0.00,20.44, 9,2277.62,1549.98,4198.17,2.94,73.47,1.09,27.13,0.56,1.59,0.35,0.85,3.55,0.00,15.86,1.00,0.94,0.0000,0.0068,41.41,36.79,0.00,0.09,21.71, 4,2330.94,1470.51,4198.17,3.17,79.26,1.11,27.76,0.00,0.40,0.00,0.85,3.58,0.00,0.04,0.90,0.38,0.0007,0.0074,0.38,82.35,0.00,0.15,17.11, 2,5.52,13.76,4198.17,0.80,20.07,0.00,0.07,,33.000
